taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
USA/WI-CDC-LC0035686/2021,B.1.617.1,,,B.1.617.1-like,1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/2103300251/2021,P.1,,,Gamma (P.1-like),0.875000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
USA/FL-CDC-LC0037797/2021,C.37,,,Lambda (C.37-like),0.947400,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1
England/CAMC-14A4DE2/2021,B.1.617.1,,,B.1.617.1-like,1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/GA-CDC-STM-000048303/2021,C.37,,,Lambda (C.37-like),0.947400,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1
England/CAMC-14D263B/2021,B.1.617.1,,,B.1.617.1-like,1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/WA-UW-2021040306246/2021,C.37,,,Lambda (C.37-like),0.947400,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1
USA/FL-CDC-STM-000049517/2021,C.37,,,Lambda (C.37-like),0.947400,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1
England/MILK-14D984D/2021,B.1.617.1,,,B.1.617.1-like,1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
England/RAND-14EB338/2021,B.1.617.1,,,B.1.617.1-like,1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/TN-CDC-LC0047507/2021,P.1,,,Gamma (P.1-like),0.875000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
USA/PA-CDC-ASC210074916/2021,C.37.1,,,Lambda (C.37-like),0.947400,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 1; Oth alleles 0
England/RAND-15203BE/2021,C.36.3,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
OU158494,C.37.1,,,Lambda (C.37-like),0.947400,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1
USA/IL-CDC-LC0061198/2021,P.1,,,Gamma (P.1-like),0.875000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
USA/WA-UW-21051417723/2021,P.1.10,,,Gamma (P.1-like),0.875000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
England/ALDP-16558A1/2021,AY.4,,,Delta (AY.4-like),0.957400,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 45; Ref alleles 0; Amb alleles 2; Oth alleles 0
England/PLYM-16482A3/2021,AY.4,,,Delta (AY.4-like),0.957400,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 45; Ref alleles 0; Amb alleles 2; Oth alleles 0
England/ALDP-1733CBB/2021,AY.4,,,Delta (AY.4-like),0.957400,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 45; Ref alleles 0; Amb alleles 2; Oth alleles 0
USA/FL-CDC-ASC210156403/2021,AY.26,,,Delta (B.1.617.2-like),0.923100,0.076900,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0
England/MILK-1CEF9D0/2021,AY.5,,,Delta (B.1.617.2-like),1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
OU076207,P.3,,,Theta (P.3-like),0.764700,0.176500,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 3; Amb alleles 0; Oth alleles 1
OU119388,B.1.617.1,,,B.1.617.1-like,1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/TX-CDC-3009/2020,B.1.37,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/NORT-284196/2020,B.1.1.369,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-QDX-1926/2020,B.4.4,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/AZ-QDX-1645/2020,B.1.314,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/WI-UW-404/2020,B.1.483,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-QDX-1068/2020,B.1.151,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMB-724A3/2020,B.61,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/GCVR-170107/2020,B.34,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/GCVR-171959/2020,B.1.256,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMB-75BAB/2020,B.1.104,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/BRIS-125769/2020,B.1.1.8,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/BRIS-12567B/2020,B.1.1.220,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMB-768B2/2020,B.1.105,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CT-UW-4347/2020,B.1.518,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/EDB2812/2020,B.1.93,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MI-MDHHS-SC20301/2020,B.1.360,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/LEED-2A8994/2020,B.61,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/GCVR-173B9D/2020,A.2.3,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/WI-UW-129/2020,A.4,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/TX-DSHS-0187/2020,B.1.450,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/UT-UPHL-201024324/2020,B.1.314,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMB-830E7/2020,B.1.1.379,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/WI-UW-303/2020,B.51,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMB-83278/2020,B.1.465,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MA-MASPHL-00397/2020,B.1.473,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/NORT-297D32/2020,A.5,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/NC-QDX-174/2020,B.1.501,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/BRIS-1853F7F/2020,B.1.12,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-BPHL-0887/2020,B.1.332,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMB-1B1340/2020,B.39,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MN-CDC-6302/2020,B.1.595.4,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/TX-DSHS-0003/2020,B.1.324,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-9ED792/2020,B.28,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-BPHL-2212/2020,B.1.509,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MN-CDC-6315/2020,B.1.116,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/NORT-28C44A/2020,B.1.229,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-49F5B8/2020,B.1.1.301,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Wales/ALDP-52C063/2020,B.1.383,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BS-UHB-65246128/2020,B.1.1.70,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MN-MDH-1580/2020,B.1.595.4,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CDC-4698/2020,B.1.400,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CO-CDPHE-2006050911/2020,B.1.492,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/TX-DSHS-1537/2020,B.1.366,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-957890/2020,B.29,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/WA-S2363/2020,B.1.1.26,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Wales/MILK-9575D5/2020,B.1.1.38,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-957B5B/2020,B.1.465,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-9556E3/2020,B.1.238,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/TX-DSHS-0364/2020,B.1.1.118,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-5D5360/2020,B.1.1.115,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-BPHL-0838/2020,B.1.1.180,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-93E413/2020,C.35,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-952A44/2020,B.1.1.263,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-501538/2020,B.1.1.217,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/TX-DSHS-2437/2020,B.1.397,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-8DF873/2020,B.1.1.227,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-6A524D/2020,B.1.1.15,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-665777/2020,B.1.1.256,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-673BD4/2020,B.1.1.109,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-643DF5/2020,B.1.1.59,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-LACPHL-AE00022/2020,B.1.134,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/TX-DSHS-1886/2020,B.1.501,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/KS-QDX-3424/2020,B.1.1.362,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BS-UHB-42350033/2020,C.35,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-946CC5/2020,B.1.391,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-946515/2020,B.1.115,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-81E3A4/2020,B.1.36,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-7F7120/2020,B.1.1.255,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/QEUH-7B078B/2020,B.1.1.170,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CZB-3866/2020,B.1.602,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-7CD026/2020,B.1.1.25,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-BPHL-1035/2020,B.1.1.482,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CZB-3701/2020,B.1.400,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-BPHL-1207/2020,B.1.276,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-BPHL-1222/2020,B.1.1.180,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/UT-UPHL-2012227413/2020,B.1.448,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/TX-DSHS-1241/2020,B.1.234,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-BPHL-1530/2020,B.1.234,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/WI-UW-1044/2020,N.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MN-MDH-1538/2020,B.1.241,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MA-MGH-03059/2020,B.1.1.192,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/BRIS-133883/2020,B.1.1.349,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-960955/2020,B.1.1.130,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/WI-UW-1162/2020,B.1.385,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-981C73/2020,B.1.1.25,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-96456C/2020,B.1.1.37,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-965255/2020,B.1.1.25,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/GA-QDX-3454/2020,B.1.1.135,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/WI-UW-1253/2020,B.1.595,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/UT-UPHL-2012116345/2020,B.1.453,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/UT-UPHL-2012038375/2020,B.1.1.416,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CO-CDPHE-2008180407/2020,B.1.443,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CO-CDPHE-2008201602/2020,B.1.1.432,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-QDX-4462/2020,B.1.265,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-LACPHL-AE00065/2020,B.1.421,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Northern_Ireland/QEUH-96D8B5/2020,D.4,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/QEUH-96D33C/2020,B.1.416.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MS-CDC-6513/2020,B.1.234,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/IL-QDX-3470/2020,B.1.576,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MA-Broad_UMMS-00201/2020,B.1.451,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-9942E4/2020,B.1.177,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-99D98C/2020,B.1.177.83,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/NMDOH-2020322270/2020,B.1.206,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/SC-QDX-3485/2020,B.1.1.329,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CZB-10287/2020,B.1.1.128,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CDPH-UC1501/2020,B.1.398,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-9A571E/2020,B.1.1.434,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-9B4B4D/2020,B.1.416,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-9B4EAE/2020,B.1.36.29,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-9B847B/2020,B.1.467,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-9B74C7/2020,B.1.1.433,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/UT-UPHL-2012425887/2020,B.1.425,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-9C29D9/2020,B.1.367,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-9D0DBE/2020,B.1.177.54,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/WI-UW-2036/2020,B.1.119,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-9E0B66/2020,B.1.36.12,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/KS-QDX-3354/2020,B.1.311,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/QEUH-9F670F/2020,B.1.177.20,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-A053BD/2020,B.1.258.6,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-A2156A/2020,B.1.1.302,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/QEUH-A1F769/2020,B.1.258.10,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-A068AE/2020,B.1.1.216,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MD-MDH-0250/2020,B.1.1.329,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-A45A43/2020,B.1.235,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-A6AEC4/2020,B.1.471,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-A7CF53/2020,AK.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CZB-12858/2020,B.1.1.403,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-A7A1D7/2020,B.1.258.6,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MD-MDH-0352/2020,B.1.385,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/DE-CDC-2-3693673/2020,B.1.409,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-ACDA52/2020,B.1.1.420,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-ABBCCA/2020,B.1.1.204,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BS-UHB-42502041/2020,B.1.1.297,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/WI-UW-2225/2020,B.1.565,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CZB-13127/2020,B.1.602,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BS-UHB-42504727/2020,B.1.258.14,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Japan/Donner104/2020,B.1.1.214,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-AE5122/2020,B.1.1.219,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CZB-13298/2020,B.1.305,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/WA-S3274/2020,B.1.1.265,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-B1CD87/2020,B.1.1.308,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MA-MGH-03341/2020,B.1.110.3,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-B46443/2020,W.4,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-B43473/2020,B.1.177.54,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-B405CE/2020,G.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
